ObjectId,Join_Count,TARGET_FID,longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),xco2 (Moles Mole^{-1}),OBJECTID,County Name,State Name,STATE_FIPS,CNTY_FIPS,FIPS,Population (2017),Pop. per Sq. Mi.,POP2010,Population per Sq. Mi.,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,HISPANIC,OTHER,MULT_RACE,MALES,FEMALES,AGE_UNDER5,AGE_5_9,AGE_10_14,AGE_15_19,AGE_20_24,AGE_25_34,AGE_35_44,AGE_45_54,AGE_55_64,AGE_65_74,AGE_75_84,AGE_85_UP,MED_AGE,MED_AGE_M,MED_AGE_F,HOUSEHOLDS,AVE_HH_SZ,HSEHLD_1_M,HSEHLD_1_F,MARHH_CHD,MARHH_NO_C,MHH_CHILD,FHH_CHILD,FAMILIES,AVE_FAM_SZ,HSE_UNITS,VACANT,OWNER_OCC,RENTER_OCC,NO_FARMS12,AVE_SIZE12,CROP_ACR12,AVE_SALE12,SQMI,Shape_Leng,Shape__Area,Shape__Length,x,y
405,1,1741,-81.11281872,-81.2373304367:-80.9883069992,28.77849386,28.654677596:28.9023101272,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2327,Seminole,Florida,12,117,12117,457650,1326.00000000,422718,1224.80000000,330664,47107,1386,15692,258,72457,15421,12190,204799,217919,23363,25722,28998,30877,30888,54808,58859,67310,51216,27633,16146,6898,38.00000000,36.50000000,39.40000000,164706,2.55000000,17464,23199,36009,44014,4479,13981,110426,3.05000000,181307,16601,109499,55207,312.00000000,70.00000000,2419.00000000,88040.00000000,345.14000000,1.58475404,1166462408.50585938,185828.93611052,-81.1128187180461,28.7784938615871
406,1,1742,-81.11281872,-81.2373304367:-80.9883069992,29.02612639,28.9023101272:29.1499426584,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2353,Volusia,Florida,12,127,12127,528719,433.30000000,494593,405.40000000,408256,51791,1778,7567,204,55217,14487,10510,241715,252878,24337,24819,26923,31095,30798,50842,56611,74193,70686,53767,35872,14650,45.30000000,43.50000000,46.70000000,208236,2.31000000,26605,34834,30687,64711,5417,15076,130386,2.84000000,254226,45990,150443,57793,1363.00000000,78.00000000,23360.00000000,81802.00000000,1220.16000000,10.94850484,4150939512.52734375,1312050.22080348,-81.1128187180461,29.026126392505
407,1,1743,-81.11281872,-81.2373304367:-80.9883069992,29.27375892,29.1499426584:29.3975751896,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2353,Volusia,Florida,12,127,12127,528719,433.30000000,494593,405.40000000,408256,51791,1778,7567,204,55217,14487,10510,241715,252878,24337,24819,26923,31095,30798,50842,56611,74193,70686,53767,35872,14650,45.30000000,43.50000000,46.70000000,208236,2.31000000,26605,34834,30687,64711,5417,15076,130386,2.84000000,254226,45990,150443,57793,1363.00000000,78.00000000,23360.00000000,81802.00000000,1220.16000000,10.94850484,4150939512.52734375,1312050.22080348,-81.1128187180461,29.2737589242642
408,1,1753,-81.11281872,-81.2373304367:-80.9883069992,31.75008424,31.6262679702:31.8739005014,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2513,Chatham,Georgia,13,051,13051,292686,609.20000000,265128,551.80000000,140010,106392,691,6311,254,14370,5771,5699,127704,137424,18526,16475,15308,19072,25441,40919,31766,34809,29948,18028,10441,4395,34.10000000,32.80000000,35.40000000,103038,2.45000000,12717,16844,17237,24960,2320,12238,64613,3.03000000,119323,16285,59466,43572,35.00000000,110.00000000,1497.00000000,118015.00000000,480.44000000,3.34353339,1735656868.26171875,399690.38691885,-81.1128187180461,31.7500842356894
409,1,1754,-81.11281872,-81.2373304367:-80.9883069992,31.99771677,31.8739005014:32.1215330325,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2513,Chatham,Georgia,13,051,13051,292686,609.20000000,265128,551.80000000,140010,106392,691,6311,254,14370,5771,5699,127704,137424,18526,16475,15308,19072,25441,40919,31766,34809,29948,18028,10441,4395,34.10000000,32.80000000,35.40000000,103038,2.45000000,12717,16844,17237,24960,2320,12238,64613,3.03000000,119323,16285,59466,43572,35.00000000,110.00000000,1497.00000000,118015.00000000,480.44000000,3.34353339,1735656868.26171875,399690.38691885,-81.1128187180461,31.997716767269
410,1,1755,-81.11281872,-81.2373304367:-80.9883069992,32.24534930,32.1215330325:32.3691655637,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2514,Jasper,South Carolina,45,053,45053,30101,45.10000000,24777,37.10000000,10658,11406,122,176,13,3752,2050,352,12905,11872,1859,1711,1546,1751,1969,3685,3217,3542,2728,1671,785,313,34.60000000,33.10000000,36.80000000,8517,2.73000000,1005,1110,1701,2067,329,1060,5944,3.23000000,10299,1782,5871,2646,115.00000000,597.00000000,8730.00000000,55629.00000000,667.22000000,3.08827015,2433129783.20507813,373164.34511430,-81.1128187180461,32.2453492977851
411,1,1756,-81.11281872,-81.2373304367:-80.9883069992,32.49298183,32.3691655637:32.6167980949,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2514,Jasper,South Carolina,45,053,45053,30101,45.10000000,24777,37.10000000,10658,11406,122,176,13,3752,2050,352,12905,11872,1859,1711,1546,1751,1969,3685,3217,3542,2728,1671,785,313,34.60000000,33.10000000,36.80000000,8517,2.73000000,1005,1110,1701,2067,329,1060,5944,3.23000000,10299,1782,5871,2646,115.00000000,597.00000000,8730.00000000,55629.00000000,667.22000000,3.08827015,2433129783.20507813,373164.34511430,-81.1128187180461,32.4929818292688
412,1,1757,-81.11281872,-81.2373304367:-80.9883069992,32.74061436,32.6167980949:32.8644306261,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2518,Hampton,South Carolina,45,049,45049,21006,37.30000000,21090,37.50000000,8999,11359,66,113,8,744,274,271,10807,10283,1347,1326,1473,1524,1229,2648,2915,3103,2696,1655,869,305,38.50000000,37.00000000,40.30000000,7598,2.57000000,982,1151,1465,1877,230,998,5211,3.15000000,9140,1542,5600,1998,323.00000000,431.00000000,51671.00000000,107266.00000000,562.77000000,2.15405828,2067614644.93554688,260484.34684031,-81.1128187180461,32.7406143602211
413,1,1758,-81.11281872,-81.2373304367:-80.9883069992,32.98824689,32.8644306261:33.1120631573,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2518,Hampton,South Carolina,45,049,45049,21006,37.30000000,21090,37.50000000,8999,11359,66,113,8,744,274,271,10807,10283,1347,1326,1473,1524,1229,2648,2915,3103,2696,1655,869,305,38.50000000,37.00000000,40.30000000,7598,2.57000000,982,1151,1465,1877,230,998,5211,3.15000000,9140,1542,5600,1998,323.00000000,431.00000000,51671.00000000,107266.00000000,562.77000000,2.15405828,2067614644.93554688,260484.34684031,-81.1128187180461,32.9882468914694
414,1,1772,-80.86379528,-80.9883069992:-80.7392835617,25.31163843,25.1878221595:25.4354546907,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2298,Monroe,Florida,12,087,12087,77537,73.90000000,73090,69.70000000,65409,4194,296,809,70,15071,1011,1301,38962,34128,3189,2858,2937,3260,3758,8885,9887,12876,12971,7696,3609,1164,46.40000000,46.50000000,46.40000000,32629,2.18000000,5908,4142,4130,9910,798,1617,18219,2.70000000,52764,20135,18501,14128,28.00000000,17.00000000,130.00000000,386947.00000000,1049.19000000,32.93135874,3345708196.86718750,3844697.32121199,-80.8637952801696,25.311638425013
415,1,1773,-80.86379528,-80.9883069992:-80.7392835617,25.55927096,25.4354546907:25.6830872218,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2309,Miami-Dade,Florida,12,086,12086,2702302,1365.30000000,2496435,1261.30000000,1841887,472976,5000,37669,675,1623859,79351,58877,1208364,1288071,149937,145253,152541,168514,176823,340467,372397,366617,271873,186976,119171,45866,38.10000000,36.80000000,39.40000000,867352,2.83000000,94284,109939,183583,196658,28662,95979,602911,3.33000000,989435,122083,483874,383478,2954.00000000,28.00000000,64904.00000000,204549.00000000,1979.22000000,9.77636793,6331400788.90820313,1151271.86780446,-80.8637952801696,25.5592709565142
416,1,1774,-80.86379528,-80.9883069992:-80.7392835617,25.80690349,25.6830872218:25.930719753,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2309,Miami-Dade,Florida,12,086,12086,2702302,1365.30000000,2496435,1261.30000000,1841887,472976,5000,37669,675,1623859,79351,58877,1208364,1288071,149937,145253,152541,168514,176823,340467,372397,366617,271873,186976,119171,45866,38.10000000,36.80000000,39.40000000,867352,2.83000000,94284,109939,183583,196658,28662,95979,602911,3.33000000,989435,122083,483874,383478,2954.00000000,28.00000000,64904.00000000,204549.00000000,1979.22000000,9.77636793,6331400788.90820313,1151271.86780446,-80.8637952801696,25.8069034875714
417,1,1775,-80.86379528,-80.9883069992:-80.7392835617,26.05453602,25.930719753:26.1783522842,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2310,Broward,Florida,12,011,12011,1883555,1538.20000000,1748066,1427.50000000,1102231,467519,5065,56795,911,438247,64694,50851,846571,901495,103256,104071,112207,114200,104783,224479,251425,277040,207181,125353,82545,41526,39.60000000,38.40000000,40.70000000,686047,2.52000000,88038,109501,134277,159340,18672,65560,434488,3.14000000,810388,124341,456732,229315,615.00000000,24.00000000,4292.00000000,77100.00000000,1224.55000000,2.36112156,3952633066.09570313,272741.63025399,-80.8637952801696,26.0545360183292
418,1,1776,-80.86379528,-80.9883069992:-80.7392835617,26.30216855,26.1783522842:26.4259848154,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2310,Broward,Florida,12,011,12011,1883555,1538.20000000,1748066,1427.50000000,1102231,467519,5065,56795,911,438247,64694,50851,846571,901495,103256,104071,112207,114200,104783,224479,251425,277040,207181,125353,82545,41526,39.60000000,38.40000000,40.70000000,686047,2.52000000,88038,109501,134277,159340,18672,65560,434488,3.14000000,810388,124341,456732,229315,615.00000000,24.00000000,4292.00000000,77100.00000000,1224.55000000,2.36112156,3952633066.09570313,272741.63025399,-80.8637952801696,26.3021685501017
419,1,1777,-80.86379528,-80.9883069992:-80.7392835617,26.54980108,26.4259848154:26.6736173466,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2311,Palm Beach,Florida,12,099,12099,1441728,650.70000000,1320134,595.80000000,970121,228690,6043,31100,770,250823,53138,30272,638888,681246,70852,72847,76917,79570,74105,146694,165576,188126,160292,130427,105523,49205,43.50000000,41.70000000,45.20000000,544227,2.39000000,64684,99196,92419,159450,13567,39701,340709,2.97000000,664594,120367,388493,155734,1409.00000000,365.00000000,440747.00000000,709041.00000000,2215.76000000,4.10004481,7213020986.91992188,484558.60657884,-80.8637952801696,26.5498010810303
420,1,1778,-80.86379528,-80.9883069992:-80.7392835617,26.79743361,26.6736173466:26.9212498778,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2311,Palm Beach,Florida,12,099,12099,1441728,650.70000000,1320134,595.80000000,970121,228690,6043,31100,770,250823,53138,30272,638888,681246,70852,72847,76917,79570,74105,146694,165576,188126,160292,130427,105523,49205,43.50000000,41.70000000,45.20000000,544227,2.39000000,64684,99196,92419,159450,13567,39701,340709,2.97000000,664594,120367,388493,155734,1409.00000000,365.00000000,440747.00000000,709041.00000000,2215.76000000,4.10004481,7213020986.91992188,484558.60657884,-80.8637952801696,26.7974336122037
421,1,1779,-80.86379528,-80.9883069992:-80.7392835617,27.04506614,26.9212498778:27.1688824089,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2312,Okeechobee,Florida,12,093,12093,39837,44.70000000,39996,44.80000000,31009,3203,380,351,29,9561,4273,751,21430,18566,2659,2543,2591,2899,2537,5058,4968,5401,4549,3902,2227,662,38.50000000,37.50000000,39.80000000,14013,2.68000000,1715,1636,2818,4150,575,1182,9632,3.13000000,18509,4496,10184,3829,678.00000000,652.00000000,52142.00000000,378876.00000000,891.79000000,2.65674175,2941104176.56640625,315459.83760906,-80.8637952801696,27.0450661432746
422,1,1780,-80.86379528,-80.9883069992:-80.7392835617,27.29269867,27.1688824089:27.4165149401,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2312,Okeechobee,Florida,12,093,12093,39837,44.70000000,39996,44.80000000,31009,3203,380,351,29,9561,4273,751,21430,18566,2659,2543,2591,2899,2537,5058,4968,5401,4549,3902,2227,662,38.50000000,37.50000000,39.80000000,14013,2.68000000,1715,1636,2818,4150,575,1182,9632,3.13000000,18509,4496,10184,3829,678.00000000,652.00000000,52142.00000000,378876.00000000,891.79000000,2.65674175,2941104176.56640625,315459.83760906,-80.8637952801696,27.2926986745012
423,1,1781,-80.86379528,-80.9883069992:-80.7392835617,27.54033121,27.4165149401:27.6641474713,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2312,Okeechobee,Florida,12,093,12093,39837,44.70000000,39996,44.80000000,31009,3203,380,351,29,9561,4273,751,21430,18566,2659,2543,2591,2899,2537,5058,4968,5401,4549,3902,2227,662,38.50000000,37.50000000,39.80000000,14013,2.68000000,1715,1636,2818,4150,575,1182,9632,3.13000000,18509,4496,10184,3829,678.00000000,652.00000000,52142.00000000,378876.00000000,891.79000000,2.65674175,2941104176.56640625,315459.83760906,-80.8637952801696,27.5403312055529
424,1,1782,-80.86379528,-80.9883069992:-80.7392835617,27.78796374,27.6641474713:27.9117800025,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2351,Indian River,Florida,12,061,12061,149718,290.10000000,138028,267.50000000,116346,12397,408,1666,51,15465,4909,2251,66748,71280,6508,7024,7463,8012,6037,12455,14215,18977,19833,18036,13790,5678,49.00000000,47.10000000,50.60000000,60176,2.26000000,6935,10974,8912,21541,1344,3716,38682,2.77000000,76346,16170,45026,15150,461.00000000,352.00000000,54783.00000000,314418.00000000,516.03000000,3.54511016,1711235443.05078125,419365.65599304,-80.8637952801696,27.7879637366943
425,1,1783,-80.86379528,-80.9883069992:-80.7392835617,28.03559627,27.9117800025:28.1594125337,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2352,Brevard,Florida,12,009,12009,578927,545.30000000,543376,511.90000000,450927,54799,2118,11349,514,43943,9299,14370,266242,277134,26809,28563,31269,34491,29335,54795,62148,90602,74652,57686,38925,14101,45.50000000,44.10000000,46.60000000,229692,2.33000000,29518,35809,37258,73627,5655,16565,148392,2.84000000,269864,40172,168841,60851,513.00000000,286.00000000,19337.00000000,89650.00000000,1061.59000000,10.32733280,3557703596.79296875,1239954.83945471,-80.8637952801696,28.0355962683452
426,1,1784,-80.86379528,-80.9883069992:-80.7392835617,28.28322880,28.1594125337:28.4070450648,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2319,Osceola,Florida,12,097,12097,333980,221.90000000,268685,178.50000000,190641,30369,1452,7406,294,122146,27623,10900,131634,137051,17796,18815,20572,21442,18007,35301,39484,38876,28736,17613,8990,3053,35.60000000,34.40000000,36.80000000,90603,2.93000000,7601,8661,23209,24354,3608,10308,68547,3.30000000,128170,37567,58541,32062,365.00000000,1499.00000000,29700.00000000,297659.00000000,1505.11000000,3.41145679,5025147740.94531250,402224.41891133,-80.8637952801696,28.2832287990415
427,1,1785,-80.86379528,-80.9883069992:-80.7392835617,28.53086133,28.4070450648:28.654677596,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2352,Brevard,Florida,12,009,12009,578927,545.30000000,543376,511.90000000,450927,54799,2118,11349,514,43943,9299,14370,266242,277134,26809,28563,31269,34491,29335,54795,62148,90602,74652,57686,38925,14101,45.50000000,44.10000000,46.60000000,229692,2.33000000,29518,35809,37258,73627,5655,16565,148392,2.84000000,269864,40172,168841,60851,513.00000000,286.00000000,19337.00000000,89650.00000000,1061.59000000,10.32733280,3557703596.79296875,1239954.83945471,-80.8637952801696,28.5308613305037
428,1,1786,-80.86379528,-80.9883069992:-80.7392835617,28.77849386,28.654677596:28.9023101272,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2352,Brevard,Florida,12,009,12009,578927,545.30000000,543376,511.90000000,450927,54799,2118,11349,514,43943,9299,14370,266242,277134,26809,28563,31269,34491,29335,54795,62148,90602,74652,57686,38925,14101,45.50000000,44.10000000,46.60000000,229692,2.33000000,29518,35809,37258,73627,5655,16565,148392,2.84000000,269864,40172,168841,60851,513.00000000,286.00000000,19337.00000000,89650.00000000,1061.59000000,10.32733280,3557703596.79296875,1239954.83945471,-80.8637952801696,28.7784938615871
429,1,1799,-80.86379528,-80.9883069992:-80.7392835617,31.99771677,31.8739005014:32.1215330325,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2513,Chatham,Georgia,13,051,13051,292686,609.20000000,265128,551.80000000,140010,106392,691,6311,254,14370,5771,5699,127704,137424,18526,16475,15308,19072,25441,40919,31766,34809,29948,18028,10441,4395,34.10000000,32.80000000,35.40000000,103038,2.45000000,12717,16844,17237,24960,2320,12238,64613,3.03000000,119323,16285,59466,43572,35.00000000,110.00000000,1497.00000000,118015.00000000,480.44000000,3.34353339,1735656868.26171875,399690.38691885,-80.8637952801696,31.997716767269
430,1,1809,-82.35793591,-82.4824476242:-82.2334241867,27.04506614,26.9212498778:27.1688824089,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2302,Sarasota,Florida,12,115,12115,414899,716.30000000,379448,655.10000000,342090,17815,945,4903,134,30033,7556,6005,181041,198407,14624,15902,17814,18363,15253,31182,38116,51632,58335,58323,41878,18026,52.50000000,50.80000000,54.10000000,175746,2.13000000,21399,34995,20921,64814,3297,8931,106952,2.64000000,228413,52667,131759,43987,283.00000000,283.00000000,4670.00000000,88457.00000000,579.23000000,4.08643993,1903296683.08203125,482804.48328429,-82.3579359056319,27.0450661432746
431,1,1810,-82.35793591,-82.4824476242:-82.2334241867,27.29269867,27.1688824089:27.4165149401,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2302,Sarasota,Florida,12,115,12115,414899,716.30000000,379448,655.10000000,342090,17815,945,4903,134,30033,7556,6005,181041,198407,14624,15902,17814,18363,15253,31182,38116,51632,58335,58323,41878,18026,52.50000000,50.80000000,54.10000000,175746,2.13000000,21399,34995,20921,64814,3297,8931,106952,2.64000000,228413,52667,131759,43987,283.00000000,283.00000000,4670.00000000,88457.00000000,579.23000000,4.08643993,1903296683.08203125,482804.48328429,-82.3579359056319,27.2926986745012
432,1,1811,-82.35793591,-82.4824476242:-82.2334241867,27.54033121,27.4165149401:27.6641474713,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2304,Manatee,Florida,12,081,12081,376566,500.40000000,322833,429.00000000,264322,28230,1044,5275,218,47955,17260,6484,156115,166718,18322,18136,18527,18100,16031,32753,36727,44048,45080,38985,26196,9928,45.60000000,44.20000000,47.00000000,135729,2.34000000,15696,22946,21272,46506,3363,9550,88149,2.85000000,172690,36961,96818,38911,689.00000000,271.00000000,70380.00000000,433160.00000000,752.48000000,6.60205696,2485380281.66601563,774461.26312066,-82.3579359056319,27.5403312055529
433,1,1812,-82.35793591,-82.4824476242:-82.2334241867,27.78796374,27.6641474713:27.9117800025,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2317,Hillsborough,Florida,12,057,12057,1382695,1288.10000000,1229226,1145.10000000,876137,205073,4779,42076,925,306635,61554,38682,599084,630142,80459,79737,82835,88167,91853,173877,174342,178058,134661,79772,46900,18565,36.00000000,35.10000000,37.00000000,474030,2.55000000,58180,70370,95631,114110,14457,46780,304864,3.11000000,536092,62062,288819,185211,2466.00000000,87.00000000,75764.00000000,153316.00000000,1073.47000000,6.64655011,3575258034.88671875,780915.85301325,-82.3579359056319,27.7879637366943
434,1,1813,-82.35793591,-82.4824476242:-82.2334241867,28.03559627,27.9117800025:28.1594125337,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2317,Hillsborough,Florida,12,057,12057,1382695,1288.10000000,1229226,1145.10000000,876137,205073,4779,42076,925,306635,61554,38682,599084,630142,80459,79737,82835,88167,91853,173877,174342,178058,134661,79772,46900,18565,36.00000000,35.10000000,37.00000000,474030,2.55000000,58180,70370,95631,114110,14457,46780,304864,3.11000000,536092,62062,288819,185211,2466.00000000,87.00000000,75764.00000000,153316.00000000,1073.47000000,6.64655011,3575258034.88671875,780915.85301325,-82.3579359056319,28.0355962683452
435,1,1814,-82.35793591,-82.4824476242:-82.2334241867,28.28322880,28.1594125337:28.4070450648,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2318,Pasco,Florida,12,101,12101,512082,669.30000000,464697,607.40000000,409784,20700,1646,9796,270,54536,12054,10447,225886,238811,25664,27278,28407,27637,22191,49207,60711,66594,60763,50870,32822,12553,43.60000000,42.40000000,44.80000000,189612,2.42000000,21081,28672,35180,61736,5224,13202,127079,2.90000000,228928,39316,146239,43373,1065.00000000,161.00000000,24708.00000000,69351.00000000,765.07000000,3.12889393,2566015732.44335938,364094.26813071,-82.3579359056319,28.2832287990415
436,1,1815,-82.35793591,-82.4824476242:-82.2334241867,28.53086133,28.4070450648:28.654677596,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2321,Hernando,Florida,12,053,12053,182273,372.60000000,172778,353.20000000,154598,8816,613,1859,74,17796,3318,3500,82534,90244,8504,9240,10095,9957,7823,15359,19093,23713,24471,23233,15780,5510,47.70000000,46.60000000,48.70000000,71745,2.38000000,7345,10890,11356,26635,1804,5039,49313,2.82000000,84504,12759,57774,13971,799.00000000,78.00000000,15457.00000000,35491.00000000,489.18000000,4.06333678,1648179545.53320313,474406.33689878,-82.3579359056319,28.5308613305037
437,1,1822,-82.35793591,-82.4824476242:-82.2334241867,30.26428905,30.1404727831:30.3881053143,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2347,Baker,Florida,12,003,12003,28042,47.60000000,27115,46.00000000,22686,3680,76,132,5,520,111,425,14160,12955,1933,1991,1962,1877,1766,3675,3784,4018,3153,1829,888,239,36.00000000,35.30000000,36.80000000,8772,2.82000000,733,964,2364,2565,359,845,6717,3.21000000,9687,915,6813,1959,381.00000000,86.00000000,4402.00000000,41490.00000000,588.87000000,1.80773891,2054107560.66210938,217346.33073603,-82.3579359056319,30.2642890489216
438,1,1823,-82.35793591,-82.4824476242:-82.2334241867,30.51192158,30.3881053143:30.6357378455,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2347,Baker,Florida,12,003,12003,28042,47.60000000,27115,46.00000000,22686,3680,76,132,5,520,111,425,14160,12955,1933,1991,1962,1877,1766,3675,3784,4018,3153,1829,888,239,36.00000000,35.30000000,36.80000000,8772,2.82000000,733,964,2364,2565,359,845,6717,3.21000000,9687,915,6813,1959,381.00000000,86.00000000,4402.00000000,41490.00000000,588.87000000,1.80773891,2054107560.66210938,217346.33073603,-82.3579359056319,30.5119215798839
439,1,1824,-82.35793591,-82.4824476242:-82.2334241867,30.75955411,30.6357378455:30.8833703766,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2456,Ware,Georgia,13,299,13299,35094,38.70000000,36312,40.00000000,24103,10721,120,279,13,1207,543,533,18069,18243,2500,2298,2296,2453,2474,4681,4528,5109,4442,2855,1892,784,38.30000000,36.10000000,40.70000000,13654,2.48000000,1610,2273,2502,3585,366,1623,9209,3.03000000,16326,2672,8865,4789,280.00000000,203.00000000,18506.00000000,109114.00000000,906.92000000,3.35865684,3210761819.96093750,406466.82576210,-82.3579359056319,30.7595541113741
440,1,1825,-82.35793591,-82.4824476242:-82.2334241867,31.00718664,30.8833703766:31.1310029078,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2348,Charlton,Georgia,13,049,13049,13121,16.80000000,12171,15.50000000,8352,3464,45,76,3,310,39,192,6847,5324,728,691,719,838,819,1723,1852,1949,1309,956,456,131,38.10000000,36.80000000,40.00000000,3927,2.64000000,456,450,860,1201,118,383,2866,3.10000000,4475,548,2955,972,84.00000000,159.00000000,1545.00000000,105213.00000000,783.12000000,3.10095716,2756939302.43164063,372252.39876384,-82.3579359056319,31.0071866425716
441,1,1826,-82.35793591,-82.4824476242:-82.2334241867,31.25481917,31.1310029078:31.378635439,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2456,Ware,Georgia,13,299,13299,35094,38.70000000,36312,40.00000000,24103,10721,120,279,13,1207,543,533,18069,18243,2500,2298,2296,2453,2474,4681,4528,5109,4442,2855,1892,784,38.30000000,36.10000000,40.70000000,13654,2.48000000,1610,2273,2502,3585,366,1623,9209,3.03000000,16326,2672,8865,4789,280.00000000,203.00000000,18506.00000000,109114.00000000,906.92000000,3.35865684,3210761819.96093750,406466.82576210,-82.3579359056319,31.2548191735581
442,1,1827,-82.35793591,-82.4824476242:-82.2334241867,31.50245170,31.378635439:31.6262679702,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2457,Bacon,Georgia,13,005,13005,11414,39.90000000,11096,38.80000000,8725,1704,20,38,10,791,456,143,5491,5605,825,796,779,681,689,1483,1506,1443,1414,885,469,126,36.90000000,36.20000000,37.60000000,4214,2.56000000,509,576,926,1199,128,437,2960,3.05000000,4801,587,2973,1241,268.00000000,215.00000000,30339.00000000,243129.00000000,285.73000000,1.30093752,1022245071.97265625,155241.16001672,-82.3579359056319,31.502451704519
443,1,1828,-82.35793591,-82.4824476242:-82.2334241867,31.75008424,31.6262679702:31.8739005014,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2463,Appling,Georgia,13,001,13001,18451,36.00000000,18236,35.60000000,13385,3392,68,126,23,1704,1047,195,9159,9077,1306,1286,1331,1254,1017,2193,2372,2688,2333,1489,712,255,38.00000000,36.60000000,39.40000000,6969,2.56000000,840,992,1551,2069,239,603,4894,3.07000000,8512,1543,5111,1858,475.00000000,259.00000000,73838.00000000,293889.00000000,512.48000000,2.05925037,1841133215.70507813,249580.17550358,-82.3579359056319,31.7500842356894
444,1,1829,-82.35793591,-82.4824476242:-82.2334241867,31.99771677,31.8739005014:32.1215330325,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2467,Toombs,Georgia,13,279,13279,27659,74.60000000,27223,73.40000000,17728,6767,74,200,14,3055,2019,421,12928,14295,2219,2082,2059,1948,1641,3339,3402,3637,3154,2150,1137,455,35.90000000,34.30000000,37.40000000,10375,2.59000000,1202,1620,2188,2517,284,1359,7109,3.14000000,12144,1769,6503,3872,268.00000000,273.00000000,30553.00000000,219747.00000000,370.96000000,1.60972358,1343443029.09375000,199397.83670135,-82.3579359056319,31.997716767269
